word,gender,religion,race,age,economic
pesos,0.0345,-0.0041,0.0023,-0.0016,0.0922
championed,-0.0028,-0.0781,-0.0303,0.0603,0.0363
exacerbated,-0.0234,-0.0179,0.0432,0.0148,0.1177
obscene,-0.0004,0.0509,0.0053,0.0488,-0.0221
disposition,-0.0109,-0.0268,0.0355,0.0351,0.0107
vibe,0.026,-0.1245,-0.0505,-0.0065,-0.1088
fracture,-0.0484,-0.0552,0.0567,-0.0136,0.0131
trimming,-0.0038,0.0116,0.0032,-0.0003,-0.0326
redesign,0.0606,-0.0288,-0.0229,0.0275,-0.0941
garlic,0.0169,0.0473,0.067,0.0134,-0.0214
patio,0.04,0.017,0.0771,0.0136,-0.1796
excerpts,-0.0075,0.0399,0.0093,0.0174,-0.0677
selectmen,0.018,0.009,0.0445,0.0554,-0.0347
entrepreneurship,0.0365,-0.0329,-0.1135,0.044,0.0834
bash,-0.0089,-0.061,-0.017,-0.0584,-0.1048
terminology,-0.0464,-0.0073,0.0513,-0.0211,0.0021
foil,-0.035,0.0573,0.0522,-0.0177,0.0068
presiding,-0.0732,0.0539,-0.001,0.0855,-0.0135
populist,-0.0419,-0.0701,-0.0184,0.0056,0.0312
stern,-0.0483,0.0054,0.0212,0.0277,-0.0801
operative,-0.039,0.0476,-0.0006,-0.0031,-0.0035
marina,-0.0073,0.03,0.058,0.0286,-0.1083
unearned,0.0032,-0.014,-0.035,-0.0368,0.0325
homelessness,0.0816,-0.0863,-0.0642,0.001,0.2276
therapist,0.0949,-0.0377,0.0214,0.0012,-0.0015
shrank,0.0212,-0.0077,0.0427,0.0401,0.0724
grading,0.0255,-0.0483,0.0053,-0.0243,0.0183
culprits,-0.0799,0.0753,0.0308,-0.006,0.0462
clerks,0.0197,0.0419,0.032,0.0431,0.0664
fascinated,0.0093,-0.0627,0.0099,0.0299,-0.0758
factual,0.0541,-0.0412,0.0654,-0.015,0.0735
captivity,-0.0264,0.05,0.0191,-0.0391,0.0495
detrimental,-0.0137,-0.0262,0.0232,0.0073,0.0751
avoids,0.0006,-0.0059,0.027,0.0054,0.0019
castle,-0.028,-0.0033,0.104,0.0588,-0.1069
populated,-0.0004,0.0202,0.0316,-0.0028,-0.0048
separates,0.0078,-0.0796,0.0601,0.0095,-0.0704
coated,0.0325,0.0076,0.0066,0.034,-0.0343
jumpers,0.0162,0.0149,0.0258,-0.0139,-0.0027
contesting,-0.0743,0.0456,0.0232,-0.0299,0.0019
complying,0.0364,0.0289,0.0674,0.0269,0.0739
endangering,0.0156,0.0333,0.0272,-0.019,0.092
spat,-0.0809,0.0328,0.0177,0.027,-0.0011
touting,-0.0004,-0.0481,-0.0014,0.0602,-0.0767
disproportionate,-0.0009,0.0269,0.0545,0.0388,-0.0034
agility,-0.045,-0.0281,-0.0568,-0.0737,-0.102
tooth,-0.0175,0.0176,0.0077,-0.0847,-0.0181
pillars,-0.0287,-0.0233,0.012,0.0195,-0.032
forehand,0.0554,0.0098,0.0256,-0.0585,-0.012
thanking,-0.0067,-0.0054,-0.0136,0.0215,-0.0189
reinforces,0.0205,-0.0069,0.0344,0.0104,-0.0506
automate,0.05,0.0304,-0.0303,0.0248,0.0317
cookie,0.1221,0.0447,-0.0534,-0.0113,-0.0076
battalion,-0.1027,0.028,0.0214,-0.0387,0.0009
tolls,-0.0325,0.0308,-0.0113,0.0376,0.0556
lunchtime,0.0213,0.0098,0.0719,0.0444,-0.0143
legality,-0.0599,0.0167,0.0454,0.0267,0.0003
synonymous,-0.0515,-0.0737,-0.0119,0.057,-0.0487
routines,0.0684,-0.0096,-0.0104,-0.0533,0.0165
hoax,0.0033,0.0188,0.0302,-0.017,0.0732
subsidize,-0.0235,-0.0599,0.0227,0.0753,0.1103
dislike,-0.0616,-0.045,0.0829,0.0211,-0.0355
expulsion,-0.0413,0.0192,0.0373,-0.0557,0.06
abdomen,-0.0414,0.0662,0.0531,-0.0225,0.0241
filibuster,0.0261,0.022,-0.0474,0.0011,0.0403
registrations,0.0025,-0.1042,0.0385,0.0235,-0.037
strives,0.0543,0.0078,-0.0543,-0.0179,0.003
barracks,-0.0777,0.0464,0.0188,0.0259,0.0299
reservoirs,-0.0597,0.0072,0.0572,-0.0148,0.0211
idiot,-0.102,0.0173,-0.0055,-0.0102,0.0428
embroiled,-0.0559,-0.0101,-0.0088,0.0562,0.0043
louder,-0.056,0.0356,0.0007,0.0054,-0.0718
humorous,-0.0017,-0.0351,-0.0367,0.0266,-0.012
quipped,-0.1194,-0.0312,0.0373,0.0471,-0.0583
assign,-0.0301,0.0019,0.0124,-0.0355,0.0391
monumental,-0.025,-0.0912,-0.0423,0.0235,-0.1117
honorable,-0.1653,-0.0012,-0.0009,0.0426,0.0503
distract,-0.0018,-0.0091,0.02,-0.0162,0.0239
melting,0.0288,-0.0015,0.0435,0.0116,0.0034
disarmament,0.0494,-0.0058,-0.0244,0.0382,0.0963
compiling,0.0005,-0.0374,0.0062,-0.0049,-0.0048
statistic,-0.0146,-0.058,-0.0224,-0.0181,0.0999
horns,-0.0704,0.057,-0.0523,-0.0298,-0.0678
coats,0.0303,0.0051,0.0507,0.0276,-0.0152
spacious,0.0084,-0.0142,0.0408,-0.0136,-0.3091
barge,-0.0111,-0.0173,-0.0069,0.0066,-0.0194
activation,-0.0389,-0.0286,0.0262,-0.0603,-0.0459
homage,-0.0673,-0.0029,-0.0986,0.057,-0.0801
choking,0.0176,0.0221,-0.011,0.0022,0.0923
documentaries,-0.0438,-0.0174,-0.0397,-0.0018,0.0145
paints,0.0332,-0.0253,-0.0022,0.0232,0.014
carnage,-0.0518,0.0174,-0.0115,-0.0479,0.0296
y,0.002,-0.0999,0.0185,-0.0375,0.0239
heavyweights,-0.1229,-0.0754,0.0376,-0.0475,-0.1166
depicts,-0.0148,-0.0423,-0.0005,0.0381,0.0062
cough,-0.0054,0.0237,0.0338,0.0219,0.0679
attachment,0.006,-0.033,0.0303,0.0636,-0.0482
shaft,-0.0187,-0.0774,-0.0057,-0.0338,0.0213
laced,-0.0196,-0.0367,0.0134,-0.019,-0.0477
pressuring,-0.0409,-0.0168,0.0189,-0.0272,0.0269
forehead,-0.0348,0.0376,0.0416,-0.0224,-0.018
persona,-0.0437,-0.0867,-0.0268,0.0028,-0.049
rocker,0.0256,-0.0619,0.026,-0.0028,0.0042
conversions,-0.0902,-0.0778,-0.0066,-0.0563,0.0008
sleeve,-0.0081,-0.0285,0.0078,0.0102,-0.0603
landscapes,0.0408,-0.0515,0.0282,0.0488,-0.0588
r,-0.0294,0.0243,-0.0364,-0.0311,0.0167
buffer,-0.0354,0.0536,0.0855,-0.0331,-0.0561
disperse,-0.023,0.1648,-0.0025,0.0359,0.0786
puppet,-0.0409,0.0484,-0.0004,0.0317,0.0697
collisions,-0.0229,-0.0246,0.042,-0.015,0.0092
stamps,0.0132,0.0019,-0.0158,0.0567,0.0305
lesbians,0.1064,-0.0634,-0.0595,-0.0231,0.0615
vow,-0.0235,-0.0062,-0.0448,-0.0009,0.0173
reviving,-0.0602,-0.1346,-0.0439,0.0532,0.0559
defer,-0.0316,0.1112,0.0311,0.03,0.0184
dusty,-0.0127,0.0279,-0.0296,0.0261,0.0523
congratulations,-0.019,-0.0114,0.0198,0.0099,-0.0824
oncology,0.1228,0.0215,0.0112,0.0492,-0.0459
bursting,0.0334,-0.0992,-0.0129,0.0347,-0.0729
humbled,-0.0593,-0.0602,-0.0372,-0.0134,-0.0603
dreadful,-0.0124,-0.0794,-0.0172,0.0144,0.102
dialing,0.0742,0.0242,0.0389,-0.0422,-0.0078
gown,0.1777,0.0388,-0.0046,0.0518,-0.0984
paramount,-0.0358,0.0093,-0.0043,-0.0135,-0.0787
disgrace,-0.0749,-0.0157,-0.0156,0.0677,0.0937
jihad,-0.0803,0.2121,0.0191,0.0034,0.0592
consequently,-0.0418,0.0031,0.0021,-0.0212,0.1076
surrendering,-0.1107,0.0163,0.0494,-0.0796,0.0059
swaps,0.0011,-0.0302,0.0341,-0.0289,0.0319
bind,-0.0096,-0.0476,0.0181,0.0395,0.0523
worms,-0.0569,0.008,0.0061,-0.0264,0.0694
underage,0.0164,0.012,0.0352,-0.0117,0.0197
freezer,0.073,0.0323,0.0046,0.0397,0.0454
inefficient,-0.0371,-0.0093,0.005,0.0369,0.1526
token,0.0011,0.02,-0.0103,0.0037,-0.0027
dough,0.0019,0.0442,-0.0012,-0.0327,-0.0233
packets,0.0816,0.0461,0.0344,0.0347,0.0527
ruler,-0.0645,0.2584,-0.0506,0.0132,0.0301
scooped,-0.0076,-0.0342,-0.0122,-0.0661,-0.0257
gainers,-0.0123,0.0011,0.0264,-0.0171,-0.0132
envision,-0.0332,-0.0778,-0.0297,0.0395,-0.048
speculators,-0.0237,0.0385,0.0593,0.037,0.0133
ominous,-0.0719,-0.0372,-0.0224,-0.0193,-0.0634
breakup,0.0584,-0.1635,0.0422,-0.029,0.0417
relaxation,0.0363,-0.0596,0.0602,-0.0062,-0.126
grin,-0.0819,-0.0229,0.0242,-0.0586,-0.0202
blessings,-0.0344,-0.1226,-0.0497,0.0488,-0.0195
listens,0.007,0.0155,0.0213,-0.0033,0.0073
auditing,0.0856,-0.0653,-0.0504,0.0708,-0.0437
mayhem,-0.0843,-0.0277,-0.0765,-0.0374,0.0204
algae,-0.0403,0.0006,0.0343,-0.0093,-0.021
bitten,-0.0229,0.0171,-0.01,-0.0154,-0.0047
eruption,-0.0192,0.0039,-0.0012,0.0382,0.0398
secretive,-0.0213,-0.0028,-0.0039,0.0613,-0.113
servicemen,0.042,0.0851,0.0244,0.0716,0.0569
stray,0.0088,-0.0106,-0.0382,0.0014,0.0435
sticky,0.0058,0.0132,-0.0028,0.0146,-0.0305
dwelling,-0.0376,-0.0914,0.0292,0.0082,-0.0204
conducive,-0.0292,-0.0228,0.0054,0.0079,-0.016
fond,-0.0683,-0.0245,0.039,0.0422,-0.143
liquids,0.0941,0.1038,0.028,0.0007,-0.0314
mountainous,-0.013,0.1005,0.0521,-0.0195,0.0583
appreciative,-0.0114,-0.0143,-0.0128,0.039,-0.0916
baking,0.1516,0.0174,0.0389,0.0294,0.0157
showroom,0.0319,0.069,0.0005,-0.0283,-0.1618
sizeable,-0.0332,0.01,0.0277,0.0009,-0.1258
renewing,-0.0516,-0.0945,0.0363,0.0466,-0.0503
nonpartisan,0.0393,-0.0099,-0.0207,0.042,0.0358
echo,-0.0394,-0.0499,-0.0102,0.0572,-0.0482
scenery,0.0009,-0.041,0.0339,0.0047,-0.1034
budgeting,0.0766,-0.0247,-0.0109,0.0493,0.0116
disarm,-0.014,0.0456,-0.0062,0.0044,0.0849
mesh,-0.0026,-0.0571,-0.009,-0.0232,-0.0914
alarms,0.0435,0.0484,0.0009,-0.0252,0.0029
geological,0.0012,-0.0536,0.0744,-0.0545,-0.0336
streamed,0.0033,0.0286,-0.0674,-0.0359,-0.0833
compilation,0.0121,-0.0207,-0.0534,-0.0165,-0.0242
takeoff,-0.0074,0.0507,-0.0119,-0.0134,-0.0119
dont,-0.0335,0.0093,-0.0107,-0.0643,0.0775
westbound,0.0403,-0.0121,0.0806,-0.0433,-0.0028
dome,-0.0403,0.0275,0.0252,0.0647,-0.1339
inspires,0.006,-0.0726,-0.0766,0.0241,-0.0206
deductions,0.0096,0.0266,-0.036,0.0246,0.0227
annexation,0.035,-0.031,0.0247,0.009,-0.0195
syndicated,0.0172,-0.0285,-0.0106,0.0021,0.0253
ticked,-0.0233,0.0052,0.0412,-0.0116,-0.02
passwords,0.0714,0.0247,0.0153,-0.0082,0.0336
com,0.0387,-0.0376,0.0007,0.0274,0.0283
favorably,-0.0492,-0.0343,0.1249,0.0208,-0.046
salon,0.1907,0.0841,-0.0438,-0.0199,-0.1093
cereal,0.0266,-0.0252,-0.0467,0.0212,0.1048
bureaucratic,0.015,-0.0031,0.0386,0.0258,0.0573
consulate,0.0308,0.119,0.0666,0.0014,0.0113
greats,-0.1622,-0.1135,-0.0407,0.0322,-0.1324
relievers,-0.0315,-0.0152,0.0241,-0.0238,0.0345
coating,0.0192,0.0071,0.0246,0.0412,-0.0162
bassist,-0.1016,-0.0535,0.025,-0.0304,-0.0375
councilman,-0.1035,0.0197,-0.0508,0.0624,-0.0188
forgery,0.0362,-0.0135,0.0445,0.0492,0.0094
glow,0.0273,-0.0258,0.0089,-0.0011,-0.118
g,0.0192,-0.0114,0.0342,-0.0418,0.0328
fliers,0.0313,-0.0004,0.0119,0.0021,0.0506
marvelous,-0.0164,-0.1413,-0.0039,0.0421,-0.1533
hubs,0.0125,0.0424,0.0191,-0.0078,-0.0023
orderly,-0.0079,0.015,0.0266,0.032,0.0493
computerized,0.0562,0.0518,-0.0363,0.0726,0.0379
treasures,0.0049,-0.0409,-0.0197,0.0681,-0.088
constrained,0.0126,-0.0049,0.0641,0.0166,0.0061
millionaire,-0.0931,0.0215,0.019,0.0316,-0.077
settles,-0.031,0.0092,0.0311,0.0104,0.0091
instincts,-0.0982,-0.0801,-0.0124,-0.0503,-0.037
spoil,-0.0375,-0.0298,0.0718,-0.0076,-0.0055
standstill,-0.0141,-0.0374,-0.0104,0.001,0.0963
presumed,-0.0746,0.0125,0.0796,0.0266,0.0091
dramas,-0.0099,-0.0301,-0.0228,0.0039,-0.0117
thereof,0.0352,-0.0222,-0.0132,0.0005,0.0567
shortest,-0.0541,0.012,0.0779,0.0116,-0.0252
booster,-0.044,-0.0488,-0.0329,0.0405,-0.0564
boating,-0.0309,0.0374,-0.0082,0.0109,-0.0778
repertoire,-0.0108,-0.071,0.008,-0.0657,-0.0889
exhibiting,0.0485,-0.0041,-0.0155,0.0011,-0.099
deteriorate,0.0374,0.035,0.0363,0.031,0.1309
pullout,-0.0132,0.0486,0.0538,-0.0218,0.0007
roar,-0.0834,-0.0115,-0.0388,-0.0127,-0.0766
mammoth,-0.1065,-0.0467,-0.0097,-0.0618,-0.1213
multilateral,0.016,-0.0261,0.024,-0.0274,0.0856
plead,-0.0104,0.0556,-0.0281,-0.0234,0.086
curbs,-0.051,0.0626,0.0295,0.0084,-0.0188
pioneers,-0.0566,-0.1346,-0.0516,0.0423,-0.0486
fetus,0.1176,0.0223,0.0348,0.0008,0.1017
phoned,-0.0392,0.0577,0.0797,-0.0135,0.0329
playwright,0.0313,0.0055,-0.0067,0.0725,0.039
apparatus,-0.0343,0.0361,-0.0274,-0.0005,0.0472
securely,0.0007,0.0778,0.0002,-0.0049,-0.0881
risking,-0.0606,-0.0065,0.0083,-0.0457,0.0667
soften,0.0169,0.0104,0.0495,0.031,0.0024
blistering,-0.053,-0.0328,-0.0256,-0.0421,-0.0575
rifles,-0.0798,0.0657,0.0141,-0.0292,-0.0408
booted,-0.024,-0.0332,-0.0358,-0.0758,-0.0007
espionage,-0.0141,0.0199,0.0401,-0.0322,0.0065
voyage,0.0708,-0.0665,-0.0416,0.0041,0.0188
landfall,0.0387,-0.0369,0.026,0.0163,0.0321
accumulate,-0.0149,0.0589,0.0668,0.027,0.0228
validated,0.0339,-0.041,0.0223,0.0422,0.0044
eastbound,0.0364,-0.0314,0.0815,-0.0317,-0.0018
gigantic,-0.0251,-0.011,-0.0194,0.0052,-0.1262
plc,0.0164,-0.0578,0.0476,0.0428,0.041
splits,0.043,-0.0876,-0.015,-0.0196,-0.0248
questionnaire,0.0773,0.017,0.0772,0.0168,0.0561
hacked,-0.0113,0.0061,-0.0065,-0.0269,0.0287
percentages,-0.0118,-0.043,0.0436,-0.0338,0.0876
autobiography,-0.0433,-0.0366,-0.0327,0.0299,0.024
retrieved,-0.0453,0.0047,0.0145,-0.0329,-0.0202
shaved,-0.0372,0.0309,0.0689,-0.0579,0.0266
oz,0.0652,0.0038,0.0173,-0.0561,-0.0194
validate,-0.0254,-0.0372,0.0016,0.0184,-0.0035
risked,-0.0554,-0.0343,-0.0097,0.0048,0.1107
programmed,0.0015,-0.0053,-0.0124,-0.0152,-0.0219
diets,0.0835,0.0106,0.0389,-0.0031,0.0652
retires,-0.1044,-0.0372,0.0121,0.0579,0.0081
vets,-0.0458,0.0086,-0.0382,-0.0078,0.0987
collaborations,0.0203,-0.0867,-0.0624,-0.0136,-0.0738
felonies,-0.01,-0.0035,0.0179,-0.002,-0.0029
reimburse,0.0516,0.0047,-0.0086,0.0392,0.0845
commissioning,0.0437,-0.0283,-0.0023,0.02,-0.06
pity,-0.0199,-0.0635,-0.0055,-0.0081,0.0658
scratching,-0.0204,-0.0372,-0.0044,0.0125,0.0056
pertinent,0.0123,-0.0185,-0.0257,0.0197,-0.0391
faltering,-0.0289,-0.0726,-0.0254,-0.0155,0.0749
methane,0.0237,0.0017,0.061,0.0193,0.0472
meager,-0.035,-0.0069,-0.033,0.0015,0.1528
visions,-0.016,-0.1387,-0.0411,0.0352,-0.0209
copying,0.0213,-0.0377,0.0264,-0.0167,0.0474
levied,-0.0384,0.0058,0.0329,0.0802,-0.0155
pillar,-0.0166,-0.0559,-0.0381,0.0234,-0.0091
chilling,0.0033,-0.0151,-0.0014,-0.0013,-0.0345
taping,0.0712,0.0164,-0.0354,-0.0076,-0.0748
kidnappings,-0.0166,0.0595,0.0093,-0.009,0.0721
underscore,0.0173,0.0076,-0.0522,-0.0166,-0.064
indictments,-0.001,0.0132,0.0349,0.0009,0.0279
undertakes,0.0531,0.0049,0.0213,-0.0518,0.0301
hates,-0.0188,-0.0379,0.0104,-0.0267,0.0221
tendered,-0.0819,-0.0038,0.0302,-0.0354,0.0527
tasted,-0.0054,-0.015,0.0873,-0.0001,-0.0507
panicked,-0.016,0.0258,0.0427,-0.0514,0.067
maximizing,-0.0263,-0.0148,0.0361,0.0061,-0.0484
fork,-0.0198,0.012,0.0106,-0.0006,0.0042
nationality,-0.0489,0.0438,0.1319,-0.0176,0.0296
syndicate,-0.0555,0.0666,0.0354,-0.0455,0.001
reimbursed,0.0408,-0.021,0.0223,0.0372,0.032
sickened,0.0198,-0.0214,0.0159,0.028,0.1049
postponement,-0.017,0.0357,0.0011,-0.0123,0.0538
fumbles,-0.0347,-0.0471,-0.0318,-0.0482,-0.006
twists,0.0355,-0.0575,-0.031,-0.0024,-0.0703
randomly,0.0143,0.1018,0.0296,-0.0388,0.0873
rewrite,-0.0239,-0.0735,-0.0034,-0.0063,0.0697
bondholders,0.0212,-0.0684,0.0268,-0.0731,0.0971
flashes,-0.0564,-0.0053,-0.0246,-0.0744,-0.0582
authorizing,0.0144,0.0105,0.0022,0.1033,0.0153
horrendous,-0.0198,-0.0558,0.0084,-0.0096,0.0976
upheaval,0.0045,-0.031,-0.0797,-0.0043,0.0583
configurations,0.0061,-0.0433,0.0288,0.0162,-0.021
greedy,-0.0932,-0.0332,0.0013,-0.0039,0.0215
curbing,-0.0725,0.0039,0.0507,0.0163,0.0217
clinging,-0.0169,-0.1165,0.0262,0.0262,0.03
enrich,0.022,-0.0058,-0.0222,0.0255,-0.01
durability,-0.0945,-0.0383,0.033,-0.0406,-0.0873
spiraling,-0.0338,-0.0146,-0.0513,0.0011,0.0506
stereotypes,0.0431,-0.0234,-0.008,-0.0164,0.063
spanned,-0.0327,-0.0621,-0.0103,0.0726,-0.0464
injections,0.0376,-0.0138,0.0246,-0.0612,0.0362
shelling,-0.0196,0.1014,-0.0359,-0.0235,-0.0101
cyclist,-0.0026,0.0381,0.1219,-0.0457,0.0305
medieval,-0.0077,-0.0448,0.1106,0.0998,-0.0209
snakes,-0.0301,0.0415,-0.0594,-0.0098,-0.0089
preaching,-0.1129,-0.2062,-0.0917,0.0511,0.0839
vowing,-0.0358,0.0546,-0.0307,-0.0036,0.0169
kinda,0.0089,-0.1022,-0.0171,-0.0777,0.0157
eur,0.0283,0.0299,0.1096,-0.0037,0.0158
dismantled,-0.0458,-0.0454,0.034,-0.0021,0.0551
trickle,-0.0221,-0.088,-0.0483,0.0194,0.089
screams,0.0018,0.0317,0.0471,-0.0464,0.0012
spice,0.0404,0.0048,0.0066,-0.0316,-0.1159
aids,0.0253,-0.0352,-0.0349,-0.0072,0.124
racetrack,-0.0387,0.0291,0.022,0.0812,-0.0688
clientele,0.0515,-0.0013,0.0279,0.0136,-0.1013
popcorn,0.0034,-0.0127,-0.0396,-0.0209,0.0074
smugglers,-0.014,0.0996,0.0135,-0.0055,0.0712
backups,-0.0756,-0.0477,-0.0135,-0.0455,0.0509
withhold,0.0136,0.056,-0.0252,0.0374,0.0881
prostitute,0.1198,0.0241,0.0074,0.0069,0.0707
dictated,-0.0177,-0.0075,0.0188,0.022,-0.0132
envy,-0.0282,-0.0618,0.0454,0.0427,-0.1221
rained,0.0037,0.0022,-0.0171,0.0203,0.0533
combating,-0.0161,-0.0164,0.0105,-0.0062,0.0794
moderates,-0.0033,0.0378,0.0566,-0.0354,0.0251
rub,-0.0374,-0.0768,0.0586,-0.0069,-0.039
herbs,0.0767,0.0377,0.0133,0.0104,-0.0464
flowed,0.0015,-0.0322,-0.0395,0.0399,-0.0286
pilgrimage,-0.0375,-0.0479,-0.016,0.035,0.0101
torque,-0.0064,-0.0271,0.0151,-0.0088,-0.0173
induction,-0.0669,-0.0603,-0.0292,0.0071,-0.0757
allergies,0.0543,0.0485,0.0845,-0.0663,0.0304
energized,-0.0009,-0.1142,-0.0684,-0.0048,-0.0725
dysfunctional,-0.0155,-0.0925,-0.0112,0.0534,0.158
statutes,0.006,0.0062,0.0236,0.0441,0.0509
actresses,0.225,0.059,0.0466,0.053,-0.05
downstairs,-0.0028,0.0193,0.0811,-0.0012,-0.0421
pristine,-0.0252,-0.0868,0.0834,0.0012,-0.147
posture,0.0625,0.0124,0.0071,0.0202,0.0137
stripping,-0.0114,0.0032,0.0187,-0.0006,0.006
respite,0.0302,-0.0701,0.0211,0.0354,0.0439
rejoin,-0.0971,-0.0982,0.0104,-0.0306,0.0574
relocating,0.0428,-0.0594,-0.0327,0.0144,-0.0004
petty,-0.1088,0.0212,-0.0181,0.0178,0.0611
worrisome,0.0036,0.0092,-0.0032,0.0268,-0.0025
oils,0.072,-0.0221,0.0481,0.0319,-0.0461
cruiser,-0.0401,-0.0058,0.0692,-0.0104,-0.1
hormones,0.0519,0.0246,0.0501,-0.0405,-0.0088
jealous,-0.0034,-0.0016,0.0453,-0.0244,-0.0867
buzzing,-0.0096,0.0098,-0.0282,-0.0181,-0.1488
downplayed,-0.0557,-0.0034,0.0294,0.0329,-0.0164
inflows,0.0229,-0.0737,0.008,0.0084,0.011
furnishings,0.0863,-0.0228,0.0074,0.0519,-0.1158
lawful,-0.037,0.0688,0.0489,0.0079,0.051
drifting,-0.0287,-0.0607,0.0319,0.0155,0.0603
foresee,-0.0657,-0.0383,-0.0063,0.0472,0.0324
imbalance,0.0035,-0.0057,0.0308,0.0068,0.0725
commanded,-0.119,0.0136,-0.018,0.0057,-0.0909
turbine,0.0436,0.0372,0.0425,0.0354,-0.0132
troublesome,-0.052,-0.0264,0.012,0.0058,0.023
pals,-0.1044,-0.0273,0.0334,-0.064,-0.0952
podcast,-0.0216,-0.0505,-0.0409,-0.0134,-0.0371
drunken,-0.0594,0.0213,0.0764,0.0113,0.0224
tweet,0.021,0.0416,-0.076,-0.0542,-0.0304
stimulating,0.0513,-0.0262,-0.0037,0.0587,-0.0333
instructional,0.0635,-0.012,-0.0149,0.003,-0.0177
invalid,0.0156,-0.0035,0.0748,0.0338,0.163
culminating,-0.02,-0.0601,-0.0056,0.0031,-0.0403
measurable,0.0647,0.0078,0.0054,0.0336,0.0233
gentlemen,-0.0685,0.0395,0.0112,0.1162,-0.0853
flank,-0.086,-0.0478,0.0259,-0.047,-0.0753
radically,0.0022,-0.1507,0.0318,0.045,0.0508
courtyard,0.006,0.0642,0.0527,0.028,-0.1427
internationals,-0.0899,0.0196,0.1211,-0.0678,-0.0101
bacon,0.008,-0.0542,0.0823,-0.0027,-0.0552
shameful,-0.0233,0.0063,-0.0084,0.055,0.0509
facial,0.0221,0.0583,0.101,-0.0437,-0.1256
fatality,0.0045,-0.0252,0.0328,-0.0242,0.0695
divine,0.0352,-0.1018,-0.0498,0.0297,-0.0355
comrades,-0.1466,-0.0197,-0.0264,-0.0432,0.0542
stroll,0.0007,-0.0182,-0.0301,0.019,-0.1287
flare,-0.0148,0.0254,0.0282,-0.0459,-0.0093
ramps,0.0294,0.0217,0.0264,0.0149,-0.0071
stalking,0.0535,0.0314,0.0026,-0.0228,-0.0325
incorrectly,0.0065,0.0239,0.0167,0.02,0.0923
systematically,0.0093,0.0012,-0.0111,-0.0252,0.1087
roaring,-0.0248,-0.0495,-0.0643,0.0249,-0.1
standalone,0.0533,-0.0204,0.017,-0.0183,0.0327
underestimated,-0.0105,-0.0372,0.0103,0.0092,0.0303
landmarks,-0.025,0.04,-0.0348,0.0463,-0.1067
marrying,0.0604,-0.0375,0.0695,0.0113,-0.0265
regeneration,-0.0188,-0.0703,0.0023,0.0114,-0.0077
centimeters,0.0426,0.0118,0.0928,-0.0397,-0.0078
roundup,-0.019,0.0039,-0.0337,-0.0168,-0.0452
expresses,0.0451,-0.0482,-0.0191,0.0164,-0.0005
rounding,-0.0201,0.0085,-0.017,-0.1124,-0.0352
divisional,-0.0357,-0.0099,0.0583,-0.0105,-0.0182
excelled,-0.0753,-0.113,-0.0412,-0.0973,-0.0265
friendships,0.0321,-0.1139,0.008,0.0243,-0.0629
bully,-0.0805,0.0367,0.0365,-0.048,0.0863
advent,-0.019,-0.0999,-0.0277,0.0038,-0.0298
graft,-0.0631,0.0047,0.003,-0.0353,0.0125
flattened,-0.0488,0.0045,0.0179,0.0254,0.0349
frontline,-0.0607,0.0274,-0.0019,-0.0766,0.0155
incapable,-0.024,-0.024,-0.0059,-0.0168,0.1837
hog,-0.0443,0.0195,0.0036,-0.0141,0.0489
homegrown,-0.0623,-0.0428,0.0221,-0.0509,-0.0463
astounding,-0.0018,-0.045,-0.0667,0.0014,-0.1046
elevate,-0.0211,-0.0597,-0.0045,0.0098,-0.0295
intricate,-0.0258,-0.0045,-0.0331,-0.006,-0.2021
novelty,0.0293,-0.044,-0.0044,0.0056,-0.0433
suppression,0.0105,0.001,0.0629,-0.0168,0.0551
breasts,0.1681,0.1128,0.0476,0.0573,-0.0184
classy,0.0163,-0.0371,0.0333,-0.0518,-0.2807
histories,-0.0342,-0.0608,0.0411,0.0552,0.0107
burdens,0.0091,-0.017,0.031,0.0292,0.0642
spiral,0.0106,-0.0186,-0.0477,0.0249,0.046
stickers,0.0027,0.0099,-0.0059,0.0388,0.0314
phony,-0.0091,0.0139,0.0018,0.0157,0.0616
diners,0.0619,0.05,0.0433,0.03,-0.0731
unmarked,-0.0928,-0.0074,0.0181,-0.025,-0.047
reforming,-0.0477,-0.1,-0.0272,0.0653,0.119
stepfather,-0.1221,-0.0249,0.0597,-0.033,0.0967
pricey,0.0874,0.0048,0.0109,0.0262,-0.2195
cyclone,0.039,0.0336,-0.0322,-0.0097,0.118
mpg,0.0372,-0.0036,0.0324,0.0276,-0.0106
wallets,0.038,0.0153,-0.0271,0.0252,-0.0238
nabbed,-0.0922,0.0707,0.0252,-0.1067,-0.0612
fabricated,-0.0137,0.0202,0.061,-0.0009,0.0541
sailor,-0.0141,0.0885,0.0571,0.002,-0.0031
converts,-0.0744,-0.0655,0.0377,-0.0056,-0.001
froze,-0.0439,0.0315,0.0431,0.0137,0.1114
strategists,-0.0225,-0.0397,0.0524,-0.0197,-0.0798
audited,0.1029,-0.0392,-0.0088,0.059,0.0261
multiplayer,-0.0039,0.0138,0.0495,-0.0689,-0.0544
premiership,-0.0946,0.0144,0.0695,-0.0273,-0.0238
bustling,-0.0034,0.0026,-0.0478,0.0151,-0.0862
unfounded,-0.0334,-0.024,0.0949,0.016,0.0825
narrowing,-0.0023,-0.0211,0.0567,0.0296,-0.0193
