word,gender,eco,race
description,-0.0091,-0.0873,0.0168
grateful,-0.0219,0.0049,-0.0573
cocaine,-0.0142,0.0933,-0.0431
unbeaten,-0.0591,0.007,0.0162
wildlife,-0.0119,0.0211,-0.0606
usage,0.0186,-0.0287,0.0722
jurors,0.0181,0.0121,-0.0636
subscription,-0.0075,-0.0865,-0.0205
suspicion,-0.0713,-0.0054,0.0178
philosophy,-0.0928,-0.0376,-0.0412
shirt,-0.173,0.0684,-0.0103
whenever,-0.1084,0.0103,0.0459
underway,-0.0029,-0.0321,0.0331
indictment,-0.088,0.0189,-0.0157
fortunate,-0.1134,-0.0206,-0.0601
mini,0.0052,-0.0271,0.0309
dual,0.0292,-0.0702,0.0546
swimming,0.0678,-0.0368,-0.0158
wet,-0.0373,0.1244,0.0478
wise,-0.1066,-0.0016,-0.0823
cautious,-0.0858,-0.0326,-0.0526
tactics,-0.1043,0.0406,-0.0097
shake,-0.0866,0.0656,0.0239
carbon,-0.042,-0.088,0.0094
ethics,0.0164,-0.0422,-0.0407
oversight,0.008,0.022,-0.0131
youngest,-0.0536,0.0122,-0.0505
killer,-0.0139,0.0306,-0.0229
ounce,0.0359,0.0323,-0.0649
neutral,-0.0359,-0.0677,0.0512
suburban,-0.0112,-0.0469,-0.0105
cat,0.0256,-0.0082,-0.0763
cargo,-0.003,0.0449,-0.034
wholesale,-0.0062,0.0532,0.0594
instruments,0.0092,0.0297,-0.0247
foster,0.0413,0.1375,-0.0274
surplus,-0.0536,-0.0099,-0.005
ambulance,-0.0659,0.0712,0.0479
occupied,-0.0113,-0.0183,0.0493
offseason,-0.1342,0.1389,-0.0385
gate,-0.0462,0.033,0.0148
inappropriate,-0.037,0.0753,-0.0692
spill,-0.0072,-0.0196,-0.0165
desk,-0.026,-0.0416,0.0702
nose,-0.046,-0.0263,-0.0178
freeze,-0.0303,-0.0405,0.0402
unfortunate,-0.0626,0.151,-0.1449
batters,0.0113,-0.035,0.036
slot,-0.1041,0.0301,0.015
rice,-0.008,0.1783,-0.034
interception,-0.123,0.0869,0.0054
closest,-0.0633,-0.0323,-0.0234
peers,-0.0415,0.0199,0.0209
compelling,-0.0114,-0.0918,0.01
ambitious,-0.0352,-0.0337,-0.0618
bullpen,-0.0668,0.0573,0.0255
soul,-0.0133,0.0326,-0.1287
moon,-0.0284,-0.0135,-0.0172
sealed,-0.069,0.0848,0.0277
lone,-0.0356,0.0607,-0.0344
humor,-0.0305,0.0112,-0.0621
symbol,0.0335,-0.0092,-0.0231
scared,-0.0152,0.0311,-0.0413
evil,-0.0481,-0.0383,-0.0479
motorcycle,-0.0718,-0.0031,-0.0134
recycling,0.0576,0.056,-0.0181
curb,-0.0298,0.0421,-0.0126
superintendent,0.0064,0.0432,-0.0293
evacuated,-0.0017,0.026,0.0243
exceed,-0.0262,-0.0276,0.0481
tall,-0.0852,-0.0754,0.0214
vessel,0.0111,-0.0351,0.0294
shy,-0.0044,-0.0206,-0.0802
incumbent,-0.0801,-0.0017,0.0073
valid,-0.0392,0.0371,0.0806
reminded,-0.0451,-0.0702,-0.0355
heritage,-0.0214,-0.1348,-0.0425
smooth,-0.0487,-0.0532,0.0345
interior,0.0009,0.0495,0.0449
burst,-0.0206,0.0281,-0.016
flames,-0.0089,-0.044,0.016
broker,-0.0061,-0.0975,0.0351
lobby,0.0139,-0.125,0.0507
poised,-0.0517,-0.0675,-0.0166
loud,-0.0255,-0.0276,0.0261
enrollment,0.0561,-0.0024,-0.0474
awesome,-0.0469,0.0536,-0.0164
chicken,-0.0361,0.0894,-0.0366
mandatory,-0.0603,0.001,0.0585
collision,-0.0487,0.0072,0.0263
ingredients,0.0496,-0.0333,0.0123
stone,-0.0216,-0.0367,0.0051
prayer,-0.0102,0.085,-0.0372
sand,-0.0336,-0.0345,-0.0038
motor,-0.0699,0.0003,0.0329
aviation,-0.0456,-0.0214,-0.0346
solely,-0.0071,0.0339,0.0026
guitar,-0.0523,-0.0076,0.0358
overwhelming,0.0519,0.0916,0.0062
elementary,0.1111,0.1368,-0.0431
rehabilitation,-0.1024,0.2216,-0.0471
king,-0.1829,-0.032,0.0022
devoted,0.0709,-0.0162,-0.0406
northwest,0.0734,0.0608,-0.0501
volatile,-0.0586,0.0627,-0.0659
tribal,0.0408,0.0989,-0.079
script,-0.0457,0.0437,-0.041
wealthy,-0.0058,-0.4524,-0.0352
wrestling,-0.0186,-0.003,0.0158
implications,0.0161,-0.0231,0.0143
tower,0.0191,-0.0891,0.0082
hybrid,0.0055,-0.0776,0.0241
genuine,-0.0874,0.0117,-0.005
scrutiny,-0.0588,-0.0229,0.0018
rebuild,-0.0748,0.1366,-0.0456
milestone,-0.0234,-0.0136,-0.0232
strict,0.0108,-0.0083,0.0343
referee,-0.1576,0.1047,0.0085
replay,-0.1098,0.0144,0.006
knife,-0.0158,-0.038,0.0307
silence,-0.0105,0.0197,-0.0297
credibility,-0.0562,0.0254,-0.0278
oriented,-0.0304,-0.0646,-0.0101
hung,-0.0591,0.0105,0.0624
bounced,-0.0581,0.0878,-0.0084
nominee,-0.0231,-0.0521,-0.0499
enthusiasm,-0.0356,0.0208,0.0063
certification,0.0584,-0.0004,0.0116
trash,-0.0224,0.0797,-0.0218
realistic,-0.0898,-0.0668,-0.0003
lengthy,-0.0712,-0.0009,0.0325
isolated,-0.024,0.1502,-0.0137
spotlight,0.0193,-0.0172,-0.037
frozen,-0.0081,0.0378,0.0448
pose,0.007,0.0072,0.004
awaiting,-0.0307,0.1375,0.0196
facilitate,-0.0176,0.0328,-0.0112
slump,-0.0989,0.1238,-0.0168
shipments,-0.0077,0.0693,0.0051
occupation,0.045,0.033,-0.001
cope,-0.0128,0.0682,0.0085
remainder,-0.1263,0.0885,-0.0115
strikeouts,0.0414,0.009,-0.0032
notion,-0.0766,-0.0653,-0.0408
fare,-0.0284,0.002,0.0337
laboratory,0.0323,0.0602,0.0188
joke,-0.0978,0.0363,-0.0125
jewelry,0.1485,-0.0881,-0.0795
nowhere,-0.066,0.0599,0.0585
crown,0.0487,-0.0401,0.0162
legendary,-0.1733,-0.0852,-0.0192
businessman,-0.1668,-0.1891,-0.0517
ancient,-0.0078,-0.0401,-0.0019
alike,-0.0261,-0.1112,0.0097
postponed,0.0034,0.1036,-0.007
courtroom,0.0464,0.016,0.0237
endorsed,-0.0206,-0.1211,0.0172
youngsters,-0.1483,0.1872,-0.0425
mystery,-0.0143,-0.0316,-0.0708
commentary,-0.0732,0.0218,-0.0203
default,0.0076,-0.0119,0.0508
wire,-0.0227,0.0379,-0.0266
eggs,0.0176,0.0468,0.0286
kidnapping,0.0348,-0.0297,0.0064
condemned,-0.0209,0.1326,-0.0866
classified,0.036,-0.019,0.0247
consolidation,0.0077,-0.0092,0.0838
wickets,-0.0148,-0.0116,0.0118
conjunction,0.0417,0.0072,-0.0293
gradually,0.007,-0.0095,0.0259
vegetables,0.0561,0.0697,-0.0059
strip,-0.0125,-0.0082,-0.0185
instructions,-0.0566,0.05,0.0241
spiritual,-0.029,0.0527,-0.1052
urgent,-0.0442,0.0915,-0.0186
concentrate,-0.0662,0.0064,0.0113
chaos,-0.0304,0.1524,-0.0536
substitute,-0.0687,0.068,0.0575
mound,-0.0252,0.0477,0.0337
terminal,0.0218,0.0251,0.0153
turmoil,-0.0214,0.1251,-0.0787
spell,-0.0681,0.0609,0.029
payroll,-0.0914,-0.0896,-0.0017
belt,-0.0474,0.0891,-0.0128
jazz,0.0403,-0.0466,-0.0526
downturn,0.0289,-0.0147,0.0103
log,0.0045,-0.0186,-0.0174
outbreak,-0.0239,0.1493,-0.0467
voluntary,0.016,0.0982,0.0155
motorists,-0.0006,0.0258,0.0069
thick,-0.0828,-0.0958,0.017
desktop,0.0499,-0.0315,0.0644
dust,-0.0577,0.051,0.0236
pursuit,-0.0431,-0.0379,-0.0018
forgotten,-0.0651,0.0394,-0.0224
pit,-0.0638,-0.0048,-0.026
iron,-0.0765,-0.0118,-0.0082
hardest,-0.0066,0.1168,-0.0544
compiled,0.0035,-0.0173,0.0086
visual,0.0624,-0.0343,0.0079
reluctant,-0.0749,0.0339,-0.0461
craft,0.0302,-0.0233,0.0275
magic,-0.0926,0.0113,-0.0427
gallery,0.0426,-0.0933,-0.0119
inaugural,-0.0466,0.0329,-0.0516
generous,-0.0323,-0.1375,-0.0006
layoffs,0.0403,0.0134,-0.0063
landmark,0.0055,-0.0685,-0.0278
successor,-0.2003,-0.0544,0.0275
influential,-0.1131,-0.1661,-0.056
hub,0.0057,-0.0392,-0.0141
chat,-0.0567,-0.0926,0.0211
vacant,-0.0601,0.1146,-0.0636
legislature,0.04,-0.009,-0.0082
strain,-0.0282,0.0684,-0.0082
pure,-0.0481,-0.1062,0.0371
transparency,0.0135,-0.0477,-0.0273
optimism,-0.0643,0.0783,-0.0309
logo,-0.0255,-0.0245,-0.0027
foreclosure,0.0576,0.0238,-0.0344
chart,-0.0069,0.034,0.0311
tragic,0.0484,0.0742,-0.1543
adventure,-0.0361,-0.0168,-0.0452
hungry,-0.0621,0.0751,-0.0607
gray,-0.0218,-0.0075,0.0447
softball,0.2089,-0.0274,-0.0178
clerk,0.1018,0.007,0.0034
advisor,-0.0399,-0.0576,-0.0196
fame,0.0021,-0.0559,-0.0362
array,-0.0056,-0.0592,0.007
barrier,0.017,0.0297,0.0527
salt,-0.0305,0.0116,-0.008
emphasized,-0.019,-0.0266,-0.0336
grandmother,0.104,0.0672,-0.0379
detainees,-0.0532,0.1227,0.0544
advocacy,0.1041,0.0929,-0.0289
spectrum,0.0205,-0.0747,0.0799
reiterated,-0.0873,0.0304,-0.0152
northeast,0.068,0.0634,-0.0678
mall,0.078,-0.0,-0.0445
plunged,-0.0037,0.1379,-0.0296
matchup,-0.0797,-0.0527,0.0427
automaker,-0.0136,0.046,-0.0178
perception,-0.0431,0.06,-0.0446
dirt,-0.0647,0.0781,-0.0428
leak,0.0344,-0.0586,0.0275
embassy,-0.0247,0.0172,-0.0365
cattle,-0.0193,0.1309,-0.009
crackdown,-0.0057,0.0887,-0.0328
grid,-0.0617,0.0384,0.0436
accelerate,-0.0752,0.0281,0.0017
embrace,-0.0159,-0.1452,-0.0259
pastor,-0.0289,0.0546,-0.0927
shutout,0.0366,0.0045,-0.0443
bone,-0.0472,-0.0217,-0.0485
upside,-0.0587,-0.0103,0.0167
subsidies,-0.0532,-0.0259,0.0203
mechanism,-0.0394,0.0287,0.0079
outing,-0.0778,0.0538,-0.034
muscle,-0.0858,-0.0519,0.0109
legend,-0.2091,-0.0058,-0.0614
outlined,-0.0103,-0.0166,0.0444
township,0.0621,0.0861,-0.0774
shuttle,0.0601,0.0205,0.0159
borrowing,-0.0146,-0.068,0.0316
entity,-0.0451,-0.0462,-0.0309
breakthrough,-0.0637,0.0198,0.0406
triumph,-0.0383,0.0226,-0.0143
minus,-0.0521,0.1111,0.0209
refugees,-0.0179,0.2087,0.0182
excuse,-0.0609,0.1033,-0.0539
apiece,-0.0412,0.011,0.0074
sidelines,-0.127,0.0458,-0.0068
tension,0.0214,0.0199,-0.0228
electoral,-0.0022,0.0528,-0.0044
portable,0.0069,-0.0136,0.0411
tuition,0.036,-0.0103,-0.0254
app,0.0113,0.004,-0.013
ought,-0.145,-0.106,-0.0383
breath,-0.0435,-0.0176,0.0576
panic,-0.0406,0.0653,0.0124
elaborate,-0.0557,-0.0442,0.0025
mature,-0.0283,-0.1254,0.0175
meantime,-0.0228,0.0345,0.0138
motivated,-0.0521,-0.0662,-0.0322
plug,-0.0682,-0.0809,-0.0069
weighed,-0.0013,0.0373,0.0195
viable,-0.0566,0.0054,0.0448
harsh,-0.0232,0.1832,0.003
bitter,0.0032,0.0172,-0.0086
reconstruction,-0.0213,0.1292,-0.1036
gender,0.2206,-0.012,-0.0951
spam,-0.0359,-0.001,0.0534
dose,0.0257,-0.0249,-0.0003
outfit,0.0297,0.0655,0.0123
hat,-0.1081,-0.0199,0.003
slid,-0.0943,0.1582,-0.0006
sacks,-0.0724,0.0919,-0.0182
lottery,-0.0325,0.0499,-0.0081
tender,-0.0262,0.0596,0.0272
instant,-0.0248,0.0457,0.0299
stupid,-0.1123,0.0015,-0.0395
interface,0.0648,-0.0494,0.0262
goalkeeper,0.0026,0.0761,-0.0414
median,0.1081,0.0103,-0.0143
jurisdiction,-0.0261,-0.0779,0.0463
burglary,-0.0309,-0.0053,-0.0077
slower,-0.0428,0.1062,-0.0238
wheat,-0.016,0.0741,0.0685
worthy,-0.081,0.0289,-0.0057
inevitable,-0.0499,0.006,0.0238
desert,-0.0553,0.0108,-0.0243
occasionally,-0.0633,0.0759,0.0111
besides,-0.0459,0.0275,0.0209
turnaround,-0.0995,0.1082,-0.0102
concessions,-0.0562,-0.0472,0.0186
hip,-0.0465,0.0052,-0.0555
willingness,-0.0917,0.0907,-0.0296
courage,-0.0326,0.059,-0.089
counterparts,-0.0482,-0.0361,0.0583
merchandise,-0.0548,0.1131,-0.0689
perceived,-0.0258,0.0203,0.0002
satisfaction,-0.0318,0.1066,0.0723
fulfill,-0.0332,0.0023,0.0542
silent,-0.0487,-0.0335,0.0104
treaty,0.0261,-0.0451,0.0466
adjacent,-0.0102,-0.023,-0.0461
freed,-0.063,-0.02,0.0364
gonna,-0.0828,-0.014,-0.0603
layup,0.033,-0.0297,0.0312
fantasy,-0.1001,-0.0866,-0.003
minimal,0.0029,0.0498,0.0508
medal,0.0152,0.0739,-0.0412
workplace,0.1247,0.0361,-0.0021
simultaneously,0.0194,-0.0534,0.0527
quest,-0.0071,0.0307,-0.089
grave,-0.0166,0.0481,-0.0932
bold,0.0224,-0.0592,-0.056
brutal,-0.0198,0.1553,-0.08
renowned,-0.0816,-0.1178,-0.0369
reconciliation,0.0131,0.0765,-0.0894
sooner,-0.1173,-0.0376,0.0479
laptop,0.0441,0.0296,-0.0069
woes,-0.0474,0.1811,-0.0495
blind,-0.0227,0.0762,-0.0499
immune,0.0035,-0.0748,0.0594
opted,-0.0535,0.0012,-0.0012
unrest,-0.0725,0.1633,-0.1056
curriculum,0.0783,0.046,-0.0562
distributor,-0.084,0.0335,-0.0045
coup,-0.1363,0.0527,-0.05
representation,0.0779,-0.1021,0.0002
random,0.0173,0.0376,-0.0198
protein,0.0237,-0.0359,0.0406
mounted,-0.0206,-0.0268,0.0639
dumped,0.007,0.0213,-0.0007
evolution,-0.0333,-0.0729,-0.012
teeth,-0.0193,-0.0241,-0.0222
browser,0.0184,-0.0186,-0.002
stabbed,0.0043,-0.0037,0.0092
accessories,0.123,-0.002,-0.0545
setback,-0.0587,0.1634,-0.033
heels,0.1042,-0.0251,-0.0137
stalled,-0.039,0.1718,0.0089
alarm,0.0139,0.0482,-0.0298
jumper,0.0246,-0.0161,0.0465
apologized,-0.086,0.0807,-0.0493
chocolate,0.0977,-0.104,-0.0077
shootout,-0.0843,-0.0477,-0.0532
tale,-0.04,-0.0099,-0.0984
finalists,0.0301,0.0136,0.0097
marine,-0.0399,-0.0597,0.0193
ethanol,-0.0757,-0.0112,0.0092
tunnel,-0.1089,0.0269,0.0347
conceded,-0.1334,0.0959,0.0092
stomach,-0.0693,0.0141,-0.0175
wrist,-0.1018,0.0572,-0.051
tally,-0.083,0.0557,-0.0485
volleyball,0.2148,-0.0444,0.0099
drunk,-0.0423,-0.0587,0.0742
parole,-0.0146,0.1061,-0.0286
spare,-0.0247,0.0108,0.0066
goalie,0.0167,0.003,-0.0173
inability,-0.0733,0.2159,-0.0509
radiation,0.0828,0.0311,0.069
risky,-0.0663,0.042,-0.0265
worn,0.0254,0.0635,0.0034
inspectors,-0.0222,0.1176,-0.0168
tag,-0.0832,-0.0049,0.013
convenient,0.0249,-0.1199,0.0212
amongst,-0.0403,-0.0082,0.0404
dirty,-0.0719,0.0937,-0.0261
unnecessary,-0.0491,0.0758,-0.0015
pipe,-0.0164,-0.0041,0.0107
veto,-0.0393,-0.0467,-0.0102
expired,-0.1084,0.0611,0.0655
implied,-0.0115,0.0071,0.0036
magnitude,-0.0507,-0.0046,0.0123
comprised,0.0609,-0.0448,0.0078
keeper,-0.0518,0.0501,-0.0092
graphics,0.0457,-0.0376,0.0212
ridiculous,-0.0616,0.0383,-0.0024
affiliates,-0.0158,-0.0028,-0.004
sellers,0.0693,-0.1043,0.0295
telecom,-0.0218,-0.046,0.0565
sponsorship,-0.0292,-0.0368,-0.0303
supervisor,0.0379,0.0886,0.0233
calculated,0.0358,0.0131,-0.0221
slammed,-0.0201,0.1254,0.0101
justify,-0.0648,0.0259,0.0327
radar,-0.1169,0.0061,0.0447
bathroom,0.0686,0.0208,0.0231
liable,-0.0432,-0.0392,-0.0285
substance,-0.023,-0.0153,0.0038
oversee,-0.0483,0.0117,0.0194
trademarks,0.0021,-0.0552,-0.0261
boundaries,0.0111,-0.0966,0.0274
gunmen,-0.0452,0.0512,-0.0061
pot,-0.0478,0.0149,-0.038
dubbed,-0.0015,-0.048,0.0215
beneath,-0.0086,-0.0507,0.017
adverse,0.0365,0.1966,0.0303
flown,-0.0297,-0.027,-0.0202
punch,-0.0854,0.0649,0.0056
pink,0.1779,-0.0205,0.0266
tossed,-0.0367,0.0197,0.0413
harvest,0.0195,0.048,-0.0064
lucrative,-0.0895,-0.0852,-0.0414
soaring,-0.0128,0.1074,-0.0243
pregnancy,0.2442,0.0602,-0.0712
indoor,0.007,0.0804,0.0049
basement,0.0018,0.0568,0.0542
drag,-0.011,-0.0009,-0.0241
react,-0.0881,-0.0295,-0.0017
raw,-0.0434,0.0898,-0.0275
elbow,-0.1268,0.0954,-0.0105
entrepreneurs,0.0533,-0.0918,-0.0212
belong,-0.0583,-0.0961,0.0249
semi,-0.0043,-0.0561,0.081
prohibited,-0.0022,0.0397,0.0061
continent,-0.0321,0.1257,-0.0734
steadily,-0.0058,0.0427,0.0353
bureau,0.0427,0.0459,0.0085
southwest,0.0689,0.0072,-0.0552
forthcoming,-0.0078,0.0002,0.0042
ceiling,-0.0517,-0.0444,0.0178
midst,0.0006,0.0167,-0.0333
memorable,-0.0296,-0.0145,-0.0058
persuade,-0.0813,0.0002,-0.0075
awful,-0.0754,0.2145,-0.0483
logistics,-0.0316,0.0986,-0.0064
grandfather,-0.163,-0.0291,0.0118
ripped,-0.0067,0.0925,-0.0495
marathon,0.0651,0.004,-0.032
tier,-0.0538,-0.0797,0.1137
miners,0.0187,0.0521,-0.0489
proportion,0.0169,-0.0595,0.0184
deer,-0.0016,0.0387,0.0306
detectives,-0.0139,-0.0149,-0.0102
cousin,-0.0884,-0.0238,-0.0177
cry,0.0275,0.0394,0.0123
hill,-0.1009,0.0114,0.0522
warehouse,-0.0177,0.0294,-0.0129
transform,0.0205,0.046,-0.0368
stranded,-0.0259,0.1442,0.0496
displaced,-0.0172,0.2105,-0.0573
maximize,-0.0353,-0.0627,0.019
terrific,-0.1257,0.0184,0.0059
outsourcing,0.0707,-0.0487,0.0439
exploded,-0.0137,0.0295,0.024
fierce,0.0168,0.0414,0.0128
contrary,-0.0224,0.0627,0.048
unacceptable,-0.0521,0.193,-0.0297
payable,0.023,-0.0165,-0.0165
privilege,-0.055,-0.0915,-0.0412
catcher,-0.0048,0.058,-0.0035
friendship,-0.0162,-0.0422,-0.07
icon,-0.0637,-0.0012,-0.0801
phenomenon,-0.0106,-0.0215,-0.0395
vocal,0.0561,-0.016,0.0032
hook,-0.127,0.0166,0.0319
atop,-0.0318,-0.0252,0.0108
relay,0.0588,0.0558,-0.0498
greeted,-0.0214,0.0135,0.0753
fireworks,-0.0447,0.0342,-0.0066
grain,-0.035,0.0806,-0.007
diagnosis,0.0048,0.098,-0.0107
scary,0.0259,0.0333,-0.0703
southeast,0.0824,0.0447,-0.0501
scoreless,-0.0173,0.0219,-0.0026
toxic,0.0494,-0.04,0.0369
shorter,-0.0493,-0.0309,0.0671
mutual,-0.0468,-0.0336,0.0157
birdies,0.0397,-0.057,-0.0125
varsity,0.0551,0.0483,0.0332
bread,-0.0392,0.0221,0.0596
partially,0.017,0.1444,-0.0093
cement,-0.1,0.0927,-0.0015
toughest,-0.0769,0.0938,-0.0024
consent,0.0357,-0.0431,0.0323
undefeated,-0.0249,-0.0108,0.0224
orange,-0.0229,0.0063,0.0469
automated,0.0573,0.0062,0.0124
conscious,0.0431,-0.0684,-0.0315
genetic,0.0397,0.0216,-0.0159
cleanup,-0.0353,0.0774,-0.035
seminar,0.0133,-0.0127,-0.0167
columnist,-0.0163,0.0026,-0.0397
journalism,0.0748,0.0246,-0.0583
petroleum,-0.0297,-0.0426,0.0125
academy,-0.144,0.0768,-0.0545
owed,-0.091,-0.001,-0.02
withdrew,-0.0171,0.0473,-0.0123
memo,-0.0387,-0.0209,0.0392
sank,0.029,0.1359,0.0218
loyalty,-0.1092,-0.0292,-0.0181
diesel,-0.0177,-0.0118,0.0523
courthouse,0.0442,0.0249,0.0319
robbed,-0.0599,0.0252,-0.0184
notably,-0.1014,0.0376,0.0519
embedded,0.0206,-0.0523,-0.0121
nutrition,0.1328,0.1521,-0.0813
preview,-0.0102,-0.0785,0.0426
turnout,0.0029,0.0569,-0.0183
outlets,0.0171,0.0619,-0.0532
twenty,-0.0153,-0.0022,0.0126
relieved,-0.0515,0.0062,0.0205
suburb,-0.0115,-0.0487,-0.0363
superb,-0.1146,0.0585,0.0338
gauge,-0.0636,0.1732,-0.0096
courtesy,-0.059,0.0156,0.0136
halfway,-0.0942,0.1019,-0.0294
anxious,-0.0411,0.0458,-0.0196
strategist,-0.0737,-0.0819,0.0342
mild,-0.0466,0.0292,0.0475
pray,-0.0541,0.0783,-0.0867
screaming,-0.0297,0.0325,0.0553
cheese,-0.0226,-0.0636,0.08
undertake,-0.0007,0.0134,0.0248
confidential,-0.0065,-0.0773,0.0186
stakeholders,-0.0051,-0.0184,-0.0174
recreation,0.0086,0.03,-0.0265
golden,-0.0398,-0.0254,0.0008
bite,-0.0115,-0.0484,-0.0563
deck,-0.0829,-0.0212,0.0876
pupils,0.0412,0.1606,-0.0376
premises,0.0078,0.0027,0.0374
profession,0.018,0.0227,-0.0773
contender,-0.1271,0.0112,0.0366
relaxed,-0.0529,-0.0982,0.0567
literature,0.0728,0.0202,-0.0015
bass,-0.0715,-0.0206,0.0503
patience,-0.1112,0.0016,-0.0286
regain,-0.0723,0.1287,0.0067
floating,-0.0005,-0.0771,0.0764
showdown,-0.0494,-0.0729,0.0043
chemistry,-0.0313,-0.0288,0.0192
pin,-0.0271,-0.0402,0.0164
watchdog,0.0527,0.019,0.0191
scattered,0.0326,0.1093,0.017
obesity,0.0357,0.0558,-0.0429
wherever,-0.103,-0.0488,0.0274
cruise,0.053,-0.0758,0.0086
tee,-0.0632,-0.0104,-0.0057
torn,-0.0048,0.13,-0.079
ace,-0.0519,0.0551,-0.0089
hostage,0.0185,-0.0655,0.0137
sewer,0.0477,0.0565,-0.0338
diluted,0.0493,-0.0104,-0.0044
bolster,-0.0791,0.1355,0.013
beneficial,-0.0284,-0.0488,0.0049
erupted,-0.0227,0.0599,-0.0311
undergo,-0.0296,0.0346,-0.0268
smell,-0.0039,-0.0384,0.0578
psychological,-0.0243,0.095,-0.019
aftermath,-0.0303,0.175,-0.0207
podium,-0.0342,0.0167,0.0447
analyze,-0.0522,0.0062,-0.0052
sum,-0.049,-0.022,-0.0273
mainland,0.0663,-0.0179,0.081
ousted,-0.0879,0.0716,-0.0349
mill,0.011,0.0042,-0.0018
citizenship,-0.0297,-0.0188,-0.0098
bloody,-0.0088,0.0781,-0.0051
stint,-0.097,0.0689,0.0024
tenants,0.0541,-0.018,0.0082
supervision,-0.0491,0.1258,0.0105
disagree,-0.0971,0.0445,-0.0054
pact,-0.0694,0.0553,0.012
brokerage,-0.0243,-0.0577,0.0491
allocated,-0.0606,0.0506,-0.005
consortium,-0.0359,-0.0578,0.0054
inclusion,-0.0681,0.0204,0.0006
brown,0.0088,0.0146,0.003
haul,-0.1446,0.0089,0.0388
unbelievable,-0.1222,0.1027,-0.0307
thereby,-0.0262,0.0133,-0.0339
flavor,0.0225,-0.1625,-0.0039
ski,0.0292,-0.0367,0.0592
unhappy,-0.0686,0.1281,-0.0085
communist,0.0015,0.1294,-0.0043
attendees,0.0199,-0.0572,-0.0019
beloved,-0.0414,-0.0143,-0.0737
recipient,0.0061,0.016,-0.0722
predecessor,-0.1459,0.016,0.0398
plagued,-0.0232,0.2133,-0.0614
recipe,0.0623,-0.0334,0.0026
plain,0.0233,-0.0353,0.0343
whereas,-0.0485,-0.0008,0.0886
civic,0.033,0.0047,-0.1064
runway,0.1139,0.0387,-0.0374
offenders,-0.0215,0.095,0.0363
flagship,0.0216,-0.0934,0.0074
buzz,-0.0184,-0.0394,-0.0108
garbage,-0.0502,0.1229,0.0032
biological,0.0701,-0.0288,0.0414
commerce,0.0558,-0.087,-0.0472
dining,0.0321,-0.0657,0.0003
multimedia,0.0314,-0.0793,-0.0185
phrase,-0.0493,-0.0394,-0.0002
skeptical,-0.0317,0.013,0.0019
semester,0.0964,0.0358,-0.0415
rhythm,-0.1064,0.0964,-0.0522
undermine,-0.0223,0.1022,0.0106
mate,-0.1495,0.0366,0.0329
weakened,-0.0329,0.1875,0.0707
boasts,0.0367,-0.1371,0.021
pickup,-0.0734,0.0216,0.032
renovation,0.0293,0.0193,-0.0688
grip,-0.0816,-0.0076,-0.0171
fold,-0.1202,-0.003,0.0576
visa,-0.0454,0.0247,-0.0046
reliance,-0.0453,0.0703,-0.0254
freshmen,0.0378,0.021,-0.0023
poured,0.0142,0.0157,-0.0046
bout,-0.0203,0.1211,-0.0012
workout,-0.0491,0.0242,-0.0193
pants,-0.068,-0.003,-0.0058
glory,-0.1062,0.0131,-0.0209
trick,-0.0778,-0.0051,-0.0443
sore,-0.0653,0.0829,0.0002
steep,-0.046,0.0176,-0.0204
jersey,-0.1737,0.0714,-0.0004
mad,-0.1194,-0.0529,-0.0338
clip,-0.0774,0.0378,-0.0221
diving,-0.0574,-0.0809,0.0061
amateur,-0.1021,0.0521,-0.014
anchor,0.0413,0.0612,-0.0252
placement,0.0574,0.0236,-0.0101
bipartisan,0.0202,-0.102,0.0251
likelihood,-0.0776,0.0127,0.012
confrontation,-0.0777,-0.0142,-0.0349
cure,-0.0555,0.0343,-0.0275
upbeat,-0.0092,0.0691,-0.0366
inner,0.0038,0.0876,-0.1171
pope,-0.0688,0.0857,-0.0048
horrible,-0.0175,0.2176,-0.0571
aluminum,-0.0713,-0.0087,-0.0135
outreach,0.0846,0.1442,-0.1067
countless,-0.0074,0.0504,0.0045
distinct,0.0226,-0.1531,0.0482
pence,0.0061,-0.0061,0.0419
ramp,0.0366,-0.0129,0.0257
info,0.0134,-0.0602,-0.0082
casual,0.0388,-0.0578,-0.0202
quarterfinals,0.0319,0.0039,0.0014
overturned,-0.0413,0.03,0.0798
chef,-0.0009,-0.0849,0.0326
pile,-0.085,-0.0121,0.0394
console,0.0169,0.0255,0.0602
withdrawn,-0.0394,0.0088,0.0223
worship,-0.0259,0.0291,-0.0186
catalog,0.064,-0.0527,0.0256
habits,-0.0237,0.0416,-0.0572
processor,0.0677,-0.0116,0.0239
sheet,-0.0549,0.0561,0.0396
boycott,-0.0272,0.0435,-0.0144
shadow,-0.1302,0.0469,0.0041
homicide,0.027,0.0034,-0.0528
interference,-0.1392,0.0457,-0.0032
disposal,-0.1296,0.015,0.0176
rivalry,-0.0682,-0.0704,-0.0283
embarrassing,-0.0382,0.1329,-0.0771
banner,-0.0609,-0.0455,0.037
borough,0.0447,0.0822,-0.0319
trauma,0.0164,0.1279,-0.0116
kickoff,-0.036,0.0158,-0.0071
prescription,0.0443,0.0564,0.0265
trustees,0.0447,-0.0899,-0.0651
passport,-0.0261,0.0041,0.0071
monetary,-0.0101,-0.0248,0.014
